status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
176946929155772_292694510914346,"""Bateria Albastra"" la Antena 3
Duminica, la ora 17, in cadrul emisiunii ""Secvential"", realizata de Adrian Ursu, veti putea urmari cateva fragmente din filmul documentar, de la inceputul anilor '70, despre ""Bateria Albastra"" (cel pe care eu l-am vazut la Zarnesti si despre care v-am vorbit) si un mic interviu pe care Adrian Ursu l-a inregistrat, cu mine, zilele trecute, la Cornu, pe aceasta tema.","""Bateria Albastra"" la Antena 3",link,http://nastase.wordpress.com/2014/09/06/bateria-albastra-la-antena-3/,2014-09-07 11:03:06,2433,111,68,2433,0,0,0,0,0
176946929155772_291995347650929,"In ultimile zile, am vizionat 10-12 episoade din serialul de televiziune ""Blacklist"". Mi s-a parut foarte interesant si vi-l recomand. Este vorba de un fost agent de informatii care trece in lumea infractorilor si, dupa multi ani, se preda la FBI, …",Blacklist,link,http://nastase.wordpress.com/2014/09/05/blacklist/,2014-09-05 18:57:34,2746,135,69,2746,0,0,0,0,0
176946929155772_291004471083350,"Acesta este titlul editorialului meu din Jurnalul National. Editorialul poate fi citit aici: A plecat dintre noi cu nemultumiri si regrete. M-a sunat in ziua in care am iesit de la Jilava. Stia ""subiectul"". Trecuse si el pe acolo. Imi trimisese o …",Stefan Andrei,link,http://nastase.wordpress.com/2014/09/02/stefan-andrei/,2014-09-02 14:53:30,3025,150,103,3025,0,0,0,0,0
176946929155772_290824914434639,Strobe Talbott a fost arhitectul politicii SUA fata de Rusia si de tarile din fosta Uniune Sovietica in timpul Administratiei Clinton. A fost adjunct al Secretarului de stat timp de sapte ani si a scris numeroase carti despre politica externa …,"""Mana Rusiei""",link,http://nastase.wordpress.com/2014/09/01/mana-rusiei/,2014-09-01 18:58:51,1890,58,73,1890,0,0,0,0,0
176946929155772_287677668082697,"Ieri, am iesit, prima data din Cornu. Am mers, impreuna cu sora mea si cu Andrei, la Zarnesti, unde am fost invitati sa participam la ceremonia de amintire, dupa 70 de ani, a luptelor muncitorilor de la uzina ""Rogifer"", din august-septembrie 1944, …",La Zarnesti,link,http://nastase.wordpress.com/2014/08/30/la-zarnesti/,2014-08-30 12:34:55,6070,246,99,6070,0,0,0,0,0
176946929155772_286463238204140,"Ma simt dator sa explic comentariul meu, din 21 august, referitor la necesitatea adoptarii, la anumite intervale de timp, a unor legi de gratiere. PROLEGOMENE: 1. Eu mi-am exécutât pedeapsa conform legii si nu am cerut gratiere nici lui Basescu, nici …","Legea de gratiere ""Antonescu/Basescu""",link,http://nastase.wordpress.com/2014/08/28/legea-de-gratiere-antonescubasescu/,2014-08-28 14:14:36,2190,107,47,2190,0,0,0,0,0
176946929155772_286164201567377,Acesta este titlul editorialului meu de astazi din Jurnalul National. Editorialul poate fi citit aici. Ziua de 23 August a devenit o zi confuza pentru istoria noastra. Poate pentru ca ea a fost confiscata ca un punct de plecare pentru etapa comunista …,"""Bateria Albastra""",link,http://nastase.wordpress.com/2014/08/27/bateria-albastra/,2014-08-27 06:55:31,2118,71,38,2118,0,0,0,0,0
176946929155772_285572758293188,"Astazi, 25 august, se implinesc 70 de ani de cand tatal meu, locotenentul (pe atunci) Marin Nastase, sef de promotie la Liceul militar ""Manastirea Dealu"" si absolvent al Scolii de ofiteri de artilerie Regele Carol I din Timisoara, a format, la …","Marin Nastase – ""Bateria Albastra"", 70 de ani",link,http://nastase.wordpress.com/2014/08/25/marin-nastase-bateria-albastra-70-de-ani/,2014-08-26 07:33:54,3971,275,88,3971,0,0,0,0,0
176946929155772_284995255017605,,Adrian Nastase,photo,https://www.facebook.com/Nastase.Adrian/photos/a.284995218350942.1073741855.176946929155772/284995225017608/?type=3,2014-08-24 18:23:47,17950,1303,99,17950,0,0,0,0,0
176946929155772_284984238352040,,Adrian Nastase's cover photo,photo,https://www.facebook.com/Nastase.Adrian/photos/a.176947005822431.1073741825.176946929155772/284984141685383/?type=3,2014-08-24 17:44:03,18620,1310,241,18620,0,0,0,0,0
176946929155772_283657128484751,"Ziua de joi, 21 august, a fost o zi complicata pentru mine. Dezbaterea de la trbunalul Buftea, asteptarea, despartirea de ceilalti ""pacienti"" – cu care impartisem saptamani si luni de viata in claustrarea de pe ""scurta"" din penitenciar, iesirea pe …",Acasa,link,http://nastase.wordpress.com/2014/08/23/acasa/,2014-08-23 11:49:43,4007,552,67,4007,0,0,0,0,0
176946929155772_282239008626563,"Acesta este titlul editorialului meu de astazi din Jurnalul National. Prima mea vizită, ca ministru de externe, în 1990, a fost în Turcia. România nu era încă membră NATO, nu făcea parte din Uniunea Europeană și nici măcar din Grupul Vișegrad. Era …",După 25 de ani,link,http://nastase.wordpress.com/2014/08/19/dupa-25-de-ani/,2014-08-19 09:56:44,2061,191,76,2061,0,0,0,0,0
176946929155772_281558505361280,"Am aflat, cu multă tristețe, încetarea din viață a unui distins jurist – prof. univ. dr. George Antoniu. L-am cunoscut pe cel care a fost unul dintre cei mai apreciați penaliști români în urmă cu exact 40 de ani, atunci când m-am angajat la …",A murit George Antoniu,link,http://nastase.wordpress.com/2014/08/16/a-murit-george-antoniu/,2014-08-16 18:53:13,1512,141,53,1512,0,0,0,0,0
176946929155772_281205982063199,"Ziua de 15 August este o mare sărbătoare. Praznicul Adormirii Maicii Domnului îi adună pe toți românii, mai ales pe cei cu numele de Maria sau Marin. Le spun și eu prietenilor mei de pe acest blog și de pe Facebook, celor care-și sărbătoresc …",15 August,link,http://nastase.wordpress.com/2014/08/15/15-august/,2014-08-15 14:02:01,2632,162,49,2632,0,0,0,0,0
176946929155772_280661522117645,"Acesta este titlul editorialului meu de astazi din Jurnalul National. Editorialul poate fi citit aici. Philip Freeman a publicat, recent, o selecție – cu acest titlu – din lucrările lui Marcus Tullius Cicero, pentru a servi drept ghid ""liderilor …","""Cum se conduce o țară""",link,http://nastase.wordpress.com/2014/08/13/cum-se-conduce-o-tara/,2014-08-13 09:22:11,1885,83,91,1885,0,0,0,0,0
176946929155772_280011825515948,"Mihai Antonescu a fost un personaj politic mai puțin cunoscut. A fost vice-președinte al Consiliului de Miniștri, condus de Ion Antonescu, asigurând și interimatul la Ministerul de Externe. A fost, de asemenea, profesor de drept internațional la …",Procesul Marii Trădări Naționale (3),link,http://nastase.wordpress.com/2014/08/10/procesul-marii-tradari-nationale-3/,2014-08-10 14:27:19,1771,66,70,1771,0,0,0,0,0
176946929155772_279422425574888,"Sunt conștient de faptul că publicarea acestui volum, în 1946, a avut și rolul de diversiune, eventual de manipulare. Am încercat să extrag însă, din stenogramele respective, ceea ce mi s-a părut mie interesant, corelând informațiile de acolo cu ceea …",Procesul Marii Trădări Naționale (2),link,http://nastase.wordpress.com/2014/08/08/procesul-marii-tradari-nationale-2/,2014-08-08 08:49:31,1721,70,73,1721,0,0,0,0,0
176946929155772_278934302290367,"Acesta este titulul editorialului meu din Jurnalul National În volumul său, ""Reeducarea de la Aiud"", Petre Pandrea – de la a cărui naștere s-au împlinit, recent, 110 ani – povestește experiențele sale de viață inclusiv perioadele petrecute în …","""Decalogul bunului politician""",link,http://nastase.wordpress.com/2014/08/06/decalogul-bunului-politician/,2014-08-06 12:03:24,1417,60,58,1417,0,0,0,0,0
176946929155772_278473749003089,"Inundațiile au produs, de-a lungul anilor, diverse consecințe în politică. Din cauza inundațiilor, în anumite țări, unele guverne au căzut, altele s-au salvat. Despre relația dintre inundații și politică s-a discutat destul de mult și în ultimile …",Inundațiile și politica,link,http://nastase.wordpress.com/2014/08/04/inundatiile-si-politica/,2014-08-04 12:49:42,1108,29,33,1108,0,0,0,0,0
176946929155772_278466452337152,"În mai multe discursuri, Cătălin Predoiu, fost independent, fost liberal, actual membru al Marelui PNL, candidat al PDL pentru prezidențiale, a pus proiectul său pentru Cotroceni sub sloganul ""Schimbarea în bine a României"". Fără a face prea multe …","""Schimbarea în bine a României""",link,http://nastase.wordpress.com/2014/08/02/schimbarea-in-bine-a-romaniei/,2014-08-04 11:50:07,1562,122,43,1562,0,0,0,0,0
176946929155772_274420526075078,"La 20 iulie, Adrian Păunescu ar fi împlinit 71 de ani. Din păcate, în toamnă, vor fi trecut deja patru ani de când el nu mai este printre noi. Mi-este dor de vocea lui, de felul în care, prin câteva cuvinte, reușea să ajungă la esența gândurilor și …",20 Iulie…,link,http://nastase.wordpress.com/2014/07/20/20-iulie/,2014-07-20 20:31:45,2941,202,102,2941,0,0,0,0,0
176946929155772_274115272772270,"Am terminat de citit o carte extrem de interesantă – ""Procesul Marii Trădări Naționale. Stenograma desbaterilor dela Tribunalul Poporului asupra Guvernului Antonescu"", publicată la Editura ""Eminescu"", în 1946. Este o carte pe care am găsit-o, cu …",Procesul Marii Trădări Naționale (1),link,http://nastase.wordpress.com/2014/07/19/procesul-marii-tradari-nationale-1/,2014-07-19 16:28:06,1827,82,66,1827,0,0,0,0,0
176946929155772_273631332820664,"""Valiza ambasadorului spaniol. Povestiri din valiza diplomatică"" este o carte scrisă în 2012, de către Matthew Parris și Andrew Bryson, reluând dialoguri de mare succes de la Radio BBC. Volumul cuprinde telegrame diplomatice amuzante, declasificate, …",Telegrame diplomatice,link,http://nastase.wordpress.com/2014/07/17/telegrame-diplomatice/,2014-07-17 13:43:31,1084,38,39,1084,0,0,0,0,0
176946929155772_273132329537231,"Acesta este titlul editorialului meu de astazi din Jurnalul National. Editorialul poate fi citit aici. Anul acesta, la Editura Michel Lafon, din Paris, a apărut cartea ""În umbra președintelui"", scrisă de șeful Protocolului lui Jaques Chirac. Paul …","""În umbra președintelui""",link,http://nastase.wordpress.com/2014/07/15/in-umbra-presedintelui/,2014-07-15 17:52:31,1395,42,59,1395,0,0,0,0,0
176946929155772_273059856211145,"Carlo Cipolla, un cunoscut istoric italian – care a trăit între 1922 și 2000 – a predat istoria economiei la mai multe universități din Italia, Franța și Marea Britanie. În afara unor lucrări pe teme academice, el a scris și un text șocant – probabil …",Invitație,link,http://nastase.wordpress.com/2014/07/15/invitatie/,2014-07-15 10:29:29,1418,74,123,1418,0,0,0,0,0
176946929155772_271782749672189,"Intr-o conferintă de presă, la Cotroceni, Traian Băsescu a anunţat, în legătură cu promulgarea legii de reducere a CAS-ului, că are rezerve în ceea ce priveşte deficitele pe care această reglementare le poate genera şi că a hotărât să invoce …",Articolul 86. Consultarea guvernului.,link,http://nastase.wordpress.com/2014/07/10/articolul-86-consultarea-guvernului/,2014-07-10 11:20:35,1358,100,58,1358,0,0,0,0,0
176946929155772_271438513039946,"Acesta este titulul editorialului meu de astazi din Jurnalul National. Recent, am publicat, în Revista Română de Drept European (nr.2/2014, p.127-155), un studiu amplu, cu titlul ""Imunitatea parlamentară în România și în Europa"". Am dorit să fac o …",Despre imunitatea parlamentară,link,http://nastase.wordpress.com/2014/07/09/despre-imunitatea-parlamentara/,2014-07-09 11:13:03,1522,67,57,1522,0,0,0,0,0
176946929155772_271037469746717,"În ultimile săptămâni, s-a menționat, în mai multe rânduri, că se împlinesc zece ani de la lansarea modelului de automobil Dacia Logan. Mi-am adus aminte că lansarea acestei mașini – ajunsă acum la a treia generație – a avut loc, în 2 iunie 2004, la …",Zece ani de la lansarea Loganului,link,http://nastase.wordpress.com/2014/07/08/zece-ani-de-la-lansarea-loganului/,2014-07-08 08:37:57,2331,101,63,2331,0,0,0,0,0
176946929155772_270224513161346,"Un prieten, de la Mănăstirea Radu Vodă mi-a trimis o carte minunată – ""Revoluțiile Valahiei"", scrisă, în urmă cu 300 de ani, de italianul Anton Maria Del Chiaro, secretar al cancelariei domnești la Constantin Brâncoveanu, Ștefan Cantacuzino și …","""Revoluțiile Valahie""",link,http://nastase.wordpress.com/2014/07/05/revolutiile-valahie/,2014-07-05 10:43:03,2008,97,93,2008,0,0,0,0,0
176946929155772_269650643218733,"Vă mai aduceți aminte, în campania prezidențială din 2004, eu afirmam că în politica externă a României sunt importante și relațiile personale pe care le stabilești cu liderii altor state. Atunci, Băsescu spunea – criticând relațiile pe care le …","""Elementul personal"" în politică",link,http://nastase.wordpress.com/2014/07/03/elementul-personal-in-politica/,2014-07-03 11:27:29,1906,136,71,1906,0,0,0,0,0
176946929155772_269098836607247,"Acesta este titlul editorialului meu de astazi din Jurnalul National. Editorialul poate fi citit aici. De zece ani, Băsescu, Blaga, Udrea afirmă că eu am declarat public necesitatea destructurării PD – ceea ce nu este adevărat și am dovedit acest …",PDL -Decizia de auto-destructurare,link,http://nastase.wordpress.com/2014/07/01/pdl-decizia-de-auto-destructurare/,2014-07-01 15:08:57,1409,86,49,1409,0,0,0,0,0
176946929155772_268903893293408,"Recent, s-a încheiat vizita la Londra a premierului Chinei, la invitația premierului David Cameron. Am înțeles că premierul chinez a fost primit, cu această ocazie, și de regina Marii Britanii. Mai mult, în timpul vizitei s-au semnat contracte …","Incendiar: Marea Britanie nu mai merge în ""direcția Vest""",link,http://nastase.wordpress.com/2014/06/30/incendiar-marea-britanie-nu-mai-merge-in-directia-vest/,2014-06-30 21:25:19,1366,65,83,1366,0,0,0,0,0
176946929155772_268610556656075,"În esență, prin sentința pronunțată în 24 iunie (după patru zile de reflecție), completul de la CAB, format din judecătoarea Radu Adina Adriana a decis să mi se acorde un spor de șase luni de închisoare în procedura contopirii pedepselor din dosarele …",Spor de șase luni pentru Dosarul afișelor electorale,link,http://nastase.wordpress.com/2014/06/29/spor-de-sase-luni-pentru-dosarul-afiselor-electorale/,2014-06-29 19:49:03,1076,338,46,1076,0,0,0,0,0
176946929155772_267704036746727,"Sunt mândru de faptul că guvernarea PSD din ultimii ani a contribuit la consolidarea justiției. Astfel, condamnarea mea, în calitate de fost președinte al PSD, în Dosarul afișelor electorale (Trofeul Calității) a fost pronunțată în 20 iunie 2012 – în …",Și guvernarea PSD consolidează justiția,link,http://nastase.wordpress.com/2014/06/26/si-guvernarea-psd-consolideaza-justitia/,2014-06-26 14:31:29,1625,143,59,1625,0,0,0,0,0
